Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1081,-0.5,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1082,-0.65,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1083,-0.64,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1084,-0.56,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1085,-0.45,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1086,-0.19,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1087,-0.06,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1088,-0.22,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1089,-0.54,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1090,-3.76,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1091,-10.51,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1092,-26.43,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1093,-86.78,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1094,-93.82,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1095,-11.03,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1096,3.78,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1097,3.36,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1098,3.08,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1099,2.93,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1100,2.7,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1101,2.49,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
1102,2.34,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,2,30 deg
