Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1286,-0.14,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1287,-0.18,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1288,-0.07,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1289,0.03,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1290,0.08,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1291,0.18,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1292,0.19,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1293,0.09,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1294,0.06,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1295,0.05,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1296,-0.03,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1297,0.06,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1298,-0.07,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1299,-0.55,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1300,-4.24,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1301,-13.99,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1302,-31.13,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1303,-53.09,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1304,-20.43,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1305,-2.68,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1306,-0.71,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1307,0.16,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1308,0.34,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1309,0.28,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1310,0.35,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1311,0.44,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1312,0.39,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1313,0.51,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
1314,0.6,HWM12,8.15.19,M,16.8,FLD,no,2,30 deg
