Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
60,7.23,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
61,7.01,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
62,6.81,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
63,6.6,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
64,5.33,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
65,-1.94,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
66,-5.02,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
67,-13.54,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
68,-18.21,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
69,-20.82,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
70,-21.64,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
71,-27.13,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
72,-39.34,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
73,-41.37,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
74,-44.53,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
75,-45.87,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
76,-43.42,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
77,-43.56,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
78,-26.04,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
79,2.51,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
80,6.25,LVM1,11.7.19,M,28.7,C57BL/6,no,4,normal
