Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
623,-0.08,HWM3,8.14.19,M,24.2,FLD,no,1,normal
624,-0.18,HWM3,8.14.19,M,24.2,FLD,no,1,normal
625,0.05,HWM3,8.14.19,M,24.2,FLD,no,1,normal
626,-0.21,HWM3,8.14.19,M,24.2,FLD,no,1,normal
627,-0.46,HWM3,8.14.19,M,24.2,FLD,no,1,normal
628,-0.56,HWM3,8.14.19,M,24.2,FLD,no,1,normal
629,-0.7,HWM3,8.14.19,M,24.2,FLD,no,1,normal
630,-0.66,HWM3,8.14.19,M,24.2,FLD,no,1,normal
631,-0.62,HWM3,8.14.19,M,24.2,FLD,no,1,normal
632,-0.61,HWM3,8.14.19,M,24.2,FLD,no,1,normal
633,-0.55,HWM3,8.14.19,M,24.2,FLD,no,1,normal
634,-2.8,HWM3,8.14.19,M,24.2,FLD,no,1,normal
635,-3.59,HWM3,8.14.19,M,24.2,FLD,no,1,normal
636,-9.97,HWM3,8.14.19,M,24.2,FLD,no,1,normal
637,-28.64,HWM3,8.14.19,M,24.2,FLD,no,1,normal
638,-35.98,HWM3,8.14.19,M,24.2,FLD,no,1,normal
639,-8.61,HWM3,8.14.19,M,24.2,FLD,no,1,normal
640,2.05,HWM3,8.14.19,M,24.2,FLD,no,1,normal
641,1.82,HWM3,8.14.19,M,24.2,FLD,no,1,normal
642,1.6,HWM3,8.14.19,M,24.2,FLD,no,1,normal
643,1.45,HWM3,8.14.19,M,24.2,FLD,no,1,normal
644,1.35,HWM3,8.14.19,M,24.2,FLD,no,1,normal
645,1.31,HWM3,8.14.19,M,24.2,FLD,no,1,normal
646,1.27,HWM3,8.14.19,M,24.2,FLD,no,1,normal
647,,HWM3,8.14.19,M,24.2,FLD,no,2,normal
648,1.66,HWM3,8.14.19,M,24.2,FLD,no,2,normal
649,1.38,HWM3,8.14.19,M,24.2,FLD,no,2,normal
650,1.29,HWM3,8.14.19,M,24.2,FLD,no,2,normal
651,1.15,HWM3,8.14.19,M,24.2,FLD,no,2,normal
652,0.93,HWM3,8.14.19,M,24.2,FLD,no,2,normal
653,1.02,HWM3,8.14.19,M,24.2,FLD,no,2,normal
654,1.05,HWM3,8.14.19,M,24.2,FLD,no,2,normal
655,1.01,HWM3,8.14.19,M,24.2,FLD,no,2,normal
656,0.89,HWM3,8.14.19,M,24.2,FLD,no,2,normal
657,0.64,HWM3,8.14.19,M,24.2,FLD,no,2,normal
658,0.42,HWM3,8.14.19,M,24.2,FLD,no,2,normal
659,1.31,HWM3,8.14.19,M,24.2,FLD,no,2,normal
660,6.89,HWM3,8.14.19,M,24.2,FLD,no,2,normal
661,1.35,HWM3,8.14.19,M,24.2,FLD,no,2,normal
662,-7.81,HWM3,8.14.19,M,24.2,FLD,no,2,normal
663,-15.02,HWM3,8.14.19,M,24.2,FLD,no,2,normal
664,-5.45,HWM3,8.14.19,M,24.2,FLD,no,2,normal
665,3.28,HWM3,8.14.19,M,24.2,FLD,no,2,normal
666,3.31,HWM3,8.14.19,M,24.2,FLD,no,2,normal
667,3.11,HWM3,8.14.19,M,24.2,FLD,no,2,normal
668,2.61,HWM3,8.14.19,M,24.2,FLD,no,2,normal
669,2.27,HWM3,8.14.19,M,24.2,FLD,no,2,normal
670,2.11,HWM3,8.14.19,M,24.2,FLD,no,2,normal
671,0.27,HWM3,8.14.19,M,24.2,FLD,no,3,normal
672,0.16,HWM3,8.14.19,M,24.2,FLD,no,3,normal
673,0.03,HWM3,8.14.19,M,24.2,FLD,no,3,normal
674,-0.03,HWM3,8.14.19,M,24.2,FLD,no,3,normal
675,-0.1,HWM3,8.14.19,M,24.2,FLD,no,3,normal
676,-0.38,HWM3,8.14.19,M,24.2,FLD,no,3,normal
677,-0.51,HWM3,8.14.19,M,24.2,FLD,no,3,normal
678,-0.55,HWM3,8.14.19,M,24.2,FLD,no,3,normal
679,-0.74,HWM3,8.14.19,M,24.2,FLD,no,3,normal
680,-1.1,HWM3,8.14.19,M,24.2,FLD,no,3,normal
681,-4.86,HWM3,8.14.19,M,24.2,FLD,no,3,normal
682,-11.77,HWM3,8.14.19,M,24.2,FLD,no,3,normal
683,-13.19,HWM3,8.14.19,M,24.2,FLD,no,3,normal
684,-11.83,HWM3,8.14.19,M,24.2,FLD,no,3,normal
685,-10.95,HWM3,8.14.19,M,24.2,FLD,no,3,normal
686,-12.37,HWM3,8.14.19,M,24.2,FLD,no,3,normal
687,-12.59,HWM3,8.14.19,M,24.2,FLD,no,3,normal
688,-16.75,HWM3,8.14.19,M,24.2,FLD,no,3,normal
689,-20.46,HWM3,8.14.19,M,24.2,FLD,no,3,normal
690,-8.49,HWM3,8.14.19,M,24.2,FLD,no,3,normal
691,-1.52,HWM3,8.14.19,M,24.2,FLD,no,3,normal
692,-1.08,HWM3,8.14.19,M,24.2,FLD,no,3,normal
693,-0.46,HWM3,8.14.19,M,24.2,FLD,no,3,normal
694,-0.15,HWM3,8.14.19,M,24.2,FLD,no,3,normal
695,-0.23,HWM3,8.14.19,M,24.2,FLD,no,3,normal
696,-0.29,HWM3,8.14.19,M,24.2,FLD,no,3,normal
697,-0.33,HWM3,8.14.19,M,24.2,FLD,no,3,normal
