Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
721,-1.71,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
722,-2.02,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
723,-2.06,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
724,-2.21,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
725,-2.52,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
726,-2.78,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
727,-2.91,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
728,-3.06,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
729,-3.26,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
730,-3.29,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
731,-3.62,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
732,-4.07,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
733,-8.27,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
734,-26.84,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
735,-57.91,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
736,-115.49,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
737,-153.42,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
738,-60.68,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
739,-6.8,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
740,-2.64,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
741,-1.48,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
742,-0.67,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
743,-0.13,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
744,0.3,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
745,0.71,HWM4,8.14.19,M,35.9,C57BL/6,no,2,normal
