Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
623,-0.08,HWM3,8.14.19,M,24.2,FLD,no,1,normal
624,-0.18,HWM3,8.14.19,M,24.2,FLD,no,1,normal
625,0.05,HWM3,8.14.19,M,24.2,FLD,no,1,normal
626,-0.21,HWM3,8.14.19,M,24.2,FLD,no,1,normal
627,-0.46,HWM3,8.14.19,M,24.2,FLD,no,1,normal
628,-0.56,HWM3,8.14.19,M,24.2,FLD,no,1,normal
629,-0.7,HWM3,8.14.19,M,24.2,FLD,no,1,normal
630,-0.66,HWM3,8.14.19,M,24.2,FLD,no,1,normal
631,-0.62,HWM3,8.14.19,M,24.2,FLD,no,1,normal
632,-0.61,HWM3,8.14.19,M,24.2,FLD,no,1,normal
633,-0.55,HWM3,8.14.19,M,24.2,FLD,no,1,normal
634,-2.8,HWM3,8.14.19,M,24.2,FLD,no,1,normal
635,-3.59,HWM3,8.14.19,M,24.2,FLD,no,1,normal
636,-9.97,HWM3,8.14.19,M,24.2,FLD,no,1,normal
637,-28.64,HWM3,8.14.19,M,24.2,FLD,no,1,normal
638,-35.98,HWM3,8.14.19,M,24.2,FLD,no,1,normal
639,-8.61,HWM3,8.14.19,M,24.2,FLD,no,1,normal
640,2.05,HWM3,8.14.19,M,24.2,FLD,no,1,normal
641,1.82,HWM3,8.14.19,M,24.2,FLD,no,1,normal
642,1.6,HWM3,8.14.19,M,24.2,FLD,no,1,normal
643,1.45,HWM3,8.14.19,M,24.2,FLD,no,1,normal
644,1.35,HWM3,8.14.19,M,24.2,FLD,no,1,normal
645,1.31,HWM3,8.14.19,M,24.2,FLD,no,1,normal
646,1.27,HWM3,8.14.19,M,24.2,FLD,no,1,normal
