Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
211,3.64,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
212,3.48,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
213,3.31,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
214,3.22,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
215,3.22,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
216,4.87,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
217,3.44,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
218,-6.13,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
219,-12.43,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
220,-21.04,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
221,-27.03,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
222,-31.37,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
223,-36.02,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
224,-43.27,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
225,-51.0,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
226,-49.81,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
227,-10.7,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
228,6.2,LVM2,11.7.19,M,31.8,C57BL/6,no,3,normal
