Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1144,0.12,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1145,-0.03,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1146,-0.17,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1147,-0.09,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1148,-0.04,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1149,-0.11,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1150,-0.07,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1151,-0.13,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1152,-1.43,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1153,-9.18,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1154,-27.63,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1155,-69.42,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1156,-72.91,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1157,-8.39,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1158,2.53,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1159,2.97,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1160,3.17,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1161,3.26,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
1162,3.07,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,30 deg
