Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
508,,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
509,3.53,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
510,3.22,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
511,3.01,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
512,2.77,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
513,2.56,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
514,2.46,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
515,2.29,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
516,2.12,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
517,2.13,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
518,1.78,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
519,-4.35,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
520,-18.4,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
521,-27.91,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
522,-69.91,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
523,-83.31,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
524,-6.8,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
525,8.33,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
526,8.22,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
527,7.74,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
528,7.26,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
529,6.99,HWM1,8.14.19,M,32.6,C57BL/6,no,2,normal
