Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
383,2.18,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
384,1.81,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
385,1.48,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
386,1.2,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
387,0.97,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
388,0.75,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
389,0.01,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
390,-4.29,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
391,-18.59,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
392,-44.03,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
393,-51.79,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
394,-47.3,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
395,-35.11,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
396,-28.68,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
397,-13.63,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
398,3.19,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
399,3.64,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
400,3.07,LVM3,11.7.19,M,34.2,C57BL/6,no,5,normal
