Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
484,-1.41,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
485,-1.36,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
486,-1.05,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
487,-1.8,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
488,-1.3,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
489,-1.0,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
490,-2.06,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
491,-2.58,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
492,-0.92,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
493,-0.68,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
494,-1.92,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
495,-3.78,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
496,-8.41,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
497,-20.94,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
498,-50.69,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
499,-79.44,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
500,-26.66,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
501,-0.63,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
502,-0.34,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
503,-0.57,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
504,-0.7,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
505,-0.83,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
506,-1.02,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
507,-1.09,HWM1,8.14.19,M,32.6,C57BL/6,no,1,normal
