Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
365,1.51,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
366,1.34,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
367,1.14,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
368,1.0,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
369,0.67,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
370,-3.36,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
371,-15.28,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
372,-40.41,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
373,-58.61,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
374,-55.67,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
375,-53.04,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
376,-62.43,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
377,-23.76,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
378,-1.16,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
379,-0.21,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
380,-0.16,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
381,-0.19,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
382,-0.25,LVM3,11.7.19,M,34.2,C57BL/6,no,4,normal
