Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1360,-0.19,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1361,-0.31,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1362,-0.37,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1363,-0.48,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1364,-0.65,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1365,-0.68,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1366,-0.55,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1367,-0.33,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1368,-0.2,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1369,-0.21,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1370,-0.3,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1371,-0.35,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1372,-0.39,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1373,-0.95,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1374,-5.83,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1375,-4.46,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1376,-21.75,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1377,-67.73,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1378,-67.02,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1379,-6.11,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1380,2.56,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1381,2.1,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1382,1.96,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1383,1.72,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
1384,1.41,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,2,30 deg
