Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
170,2.33,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
171,2.26,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
172,2.19,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
173,2.09,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
174,2.01,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
175,1.91,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
176,1.82,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
177,1.73,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
178,0.61,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
179,-5.17,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
180,-19.33,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
181,-38.63,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
182,-39.58,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
183,-31.52,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
184,-21.42,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
185,-14.03,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
186,-10.06,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
187,-13.54,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
188,-33.75,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
189,-41.75,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
190,-4.12,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
191,4.66,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
192,3.9,LVM2,11.7.19,M,31.8,C57BL/6,no,1,normal
