Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1492,-0.52,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1493,-0.59,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1494,-0.5,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1495,-0.37,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1496,-0.25,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1497,-0.24,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1498,-0.31,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1499,-0.32,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1500,-0.24,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1501,-0.2,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1502,-0.33,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1503,-0.5,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1504,-2.19,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1505,-1.28,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1506,-3.35,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1507,-26.15,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1508,-68.44,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1509,-85.11,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1510,-23.65,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1511,5.51,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1512,5.11,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1513,4.28,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1514,3.66,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
1515,3.31,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,30 deg
