Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1339,0.37,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1340,0.39,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1341,0.41,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1342,0.23,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1343,0.06,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1344,0.15,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1345,0.24,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1346,0.22,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1347,0.27,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1348,0.18,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1349,-0.58,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1350,-4.02,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1351,-8.97,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1352,-33.85,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1353,-65.77,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1354,-19.36,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1355,2.47,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1356,2.54,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1357,2.46,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1358,2.39,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
1359,2.23,HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,30 deg
