Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
746,-0.57,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
747,-0.62,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
748,-0.67,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
749,-0.57,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
750,-0.57,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
751,-0.53,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
752,-0.57,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
753,-0.87,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
754,-1.17,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
755,-1.38,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
756,-1.47,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
757,-1.55,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
758,-1.69,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
759,-1.85,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
760,-2.2,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
761,-7.12,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
762,-23.09,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
763,-37.77,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
764,-78.77,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
765,-77.09,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
766,-8.1,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
767,2.14,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
768,2.36,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
769,2.33,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
770,2.12,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
771,1.94,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
772,1.79,HWM4,8.14.19,M,35.9,C57BL/6,no,3,normal
