Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1262,-0.41,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1263,-0.55,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1264,-0.48,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1265,-0.42,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1266,-0.32,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1267,-0.23,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1268,-0.25,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1269,-0.33,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1270,-0.42,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1271,-0.58,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1272,-0.61,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1273,-0.81,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1274,-2.51,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1275,-7.96,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1276,-11.0,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1277,-18.55,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1278,-34.42,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1279,-21.4,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1280,-1.17,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1281,0.75,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1282,0.82,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1283,0.64,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1284,0.51,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
1285,0.53,HWM12,8.15.19,M,16.8,FLD,no,1,30 deg
