Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
898,5.3,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
899,4.77,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
900,4.17,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
901,4.15,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
902,3.98,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
903,3.7,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
904,3.31,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
905,3.13,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
906,2.88,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
907,2.66,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
908,2.7,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
909,-0.12,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
910,-18.32,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
911,-46.3,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
912,-104.83,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
913,-96.46,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
914,-12.86,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
915,0.98,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
916,1.92,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
917,1.93,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
918,1.93,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
919,1.94,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
920,1.95,HWM6,8.14.19,M,28.8,C57BL/6,no,3,normal
