Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1315,0.59,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1316,0.57,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1317,0.5,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1318,0.24,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1319,0.0,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1320,-0.04,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1321,-0.07,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1322,-0.1,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1323,-0.12,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1324,-0.08,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1325,-0.09,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1326,-0.32,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1327,-2.39,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1328,-7.58,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1329,-16.86,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1330,-26.59,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1331,-7.82,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1332,0.97,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1333,1.27,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1334,1.08,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1335,0.77,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1336,0.53,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1337,0.45,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
1338,0.39,HWM12,8.15.19,M,16.8,FLD,no,3,30 deg
