Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1470,1.8,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1471,1.68,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1472,1.52,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1473,1.28,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1474,1.09,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1475,0.87,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1476,0.66,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1477,0.52,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1478,0.18,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1479,-3.46,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1480,-6.62,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1481,-9.23,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1482,-8.13,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1483,-7.7,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1484,-10.85,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1485,-19.32,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1486,-13.72,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1487,1.05,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1488,2.35,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1489,2.61,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1490,2.48,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
1491,2.25,HWM14,8.15.19,M,17.2,FLD,no,3,30 deg
