Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1103,-0.17,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1104,-0.28,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1105,-0.29,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1106,-0.34,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1107,-0.33,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1108,-0.2,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1109,-0.04,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1110,0.03,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1111,0.12,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1112,0.06,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1113,-0.21,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1114,-0.43,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1115,-0.53,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1116,-2.4,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1117,-13.12,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1118,-32.74,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1119,-68.2,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1120,-30.63,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1121,0.58,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1122,1.38,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1123,1.51,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
1124,1.4,HWM9,8.15.19,M,27.0,C57BL/6 lpin1+/-,no,3,30 deg
