Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
602,0.42,HWM2,8.14.19,M,21.2,FLD,no,3,normal
603,0.45,HWM2,8.14.19,M,21.2,FLD,no,3,normal
604,0.73,HWM2,8.14.19,M,21.2,FLD,no,3,normal
605,0.81,HWM2,8.14.19,M,21.2,FLD,no,3,normal
606,0.66,HWM2,8.14.19,M,21.2,FLD,no,3,normal
607,0.51,HWM2,8.14.19,M,21.2,FLD,no,3,normal
608,0.52,HWM2,8.14.19,M,21.2,FLD,no,3,normal
609,0.45,HWM2,8.14.19,M,21.2,FLD,no,3,normal
610,0.26,HWM2,8.14.19,M,21.2,FLD,no,3,normal
611,-0.12,HWM2,8.14.19,M,21.2,FLD,no,3,normal
612,-1.39,HWM2,8.14.19,M,21.2,FLD,no,3,normal
613,-2.5,HWM2,8.14.19,M,21.2,FLD,no,3,normal
614,-9.33,HWM2,8.14.19,M,21.2,FLD,no,3,normal
615,-34.18,HWM2,8.14.19,M,21.2,FLD,no,3,normal
616,-23.39,HWM2,8.14.19,M,21.2,FLD,no,3,normal
617,1.38,HWM2,8.14.19,M,21.2,FLD,no,3,normal
618,3.11,HWM2,8.14.19,M,21.2,FLD,no,3,normal
619,3.16,HWM2,8.14.19,M,21.2,FLD,no,3,normal
620,2.76,HWM2,8.14.19,M,21.2,FLD,no,3,normal
621,2.45,HWM2,8.14.19,M,21.2,FLD,no,3,normal
622,2.27,HWM2,8.14.19,M,21.2,FLD,no,3,normal
