Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
81,7.03,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
82,6.79,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
83,6.52,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
84,6.26,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
85,6.01,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
86,4.41,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
87,-6.36,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
88,-32.82,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
89,-47.52,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
90,-47.87,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
91,-47.04,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
92,-44.7,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
93,-34.97,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
94,-18.14,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
95,-8.4,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
96,4.81,LVM1,11.7.19,M,28.7,C57BL/6,no,5,normal
