Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1544,2.81,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1545,2.4,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1546,2.01,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1547,1.84,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1548,1.81,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1549,1.8,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1550,1.64,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1551,1.54,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1552,1.43,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1553,1.17,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1554,1.07,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1555,1.09,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1556,0.62,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1557,-6.27,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1558,-13.78,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1559,-29.11,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1560,-80.16,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1561,-48.13,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1562,1.68,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1563,4.29,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1564,4.09,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1565,3.63,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1566,3.21,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
1567,2.91,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,30 deg
