Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
287,-3.7,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
288,-3.73,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
289,-3.78,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
290,-4.03,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
291,-4.44,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
292,-4.71,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
293,-6.24,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
294,-13.14,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
295,-27.06,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
296,-40.9,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
297,-43.24,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
298,-46.2,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
299,-59.71,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
300,-69.02,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
301,-64.58,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
302,-29.59,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
303,-2.71,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
304,-1.63,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
305,-2.34,LVM2,11.7.19,M,31.8,C57BL/6,no,7,normal
