Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
467,-3.35,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
468,-3.33,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
469,-3.48,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
470,-8.87,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
471,-26.75,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
472,-45.93,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
473,-75.75,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
474,-100.27,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
475,-99.19,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
476,-83.29,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
477,-58.56,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
478,-61.42,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
479,-29.61,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
480,-1.88,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
481,-0.78,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
482,-0.97,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
483,-1.12,LVM3,11.7.19,M,34.2,C57BL/6,no,10,normal
