Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1239,0.39,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1240,0.38,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1241,0.37,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1242,0.36,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1243,0.22,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1244,0.07,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1245,0.02,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1246,-0.13,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1247,-0.25,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1248,-0.24,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1249,-0.47,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1250,-1.28,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1251,-3.79,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1252,-9.29,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1253,-20.71,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1254,-34.79,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1255,-49.2,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1256,-19.44,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1257,-0.26,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1258,0.39,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1259,1.04,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1260,1.25,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1261,1.09,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
