Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1448,,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1449,0.62,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1450,0.58,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1451,0.34,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1452,0.12,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1453,0.02,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1454,-0.03,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1455,-0.04,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1456,-0.2,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1457,-1.91,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1458,-4.69,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1459,-5.84,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1460,-4.94,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1461,-3.28,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1462,-3.69,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1463,-5.53,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1464,-10.81,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1465,-12.76,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1466,-3.17,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1467,-0.66,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1468,-0.3,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
1469,-0.28,HWM14,8.15.19,M,17.2,FLD,no,2,30 deg
