Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
796,3.59,HWM5,8.14.19,M,19.0,FLD,no,2,normal
797,3.79,HWM5,8.14.19,M,19.0,FLD,no,2,normal
798,3.58,HWM5,8.14.19,M,19.0,FLD,no,2,normal
799,3.33,HWM5,8.14.19,M,19.0,FLD,no,2,normal
800,3.31,HWM5,8.14.19,M,19.0,FLD,no,2,normal
801,3.26,HWM5,8.14.19,M,19.0,FLD,no,2,normal
802,3.15,HWM5,8.14.19,M,19.0,FLD,no,2,normal
803,3.07,HWM5,8.14.19,M,19.0,FLD,no,2,normal
804,2.97,HWM5,8.14.19,M,19.0,FLD,no,2,normal
805,0.59,HWM5,8.14.19,M,19.0,FLD,no,2,normal
806,-5.59,HWM5,8.14.19,M,19.0,FLD,no,2,normal
807,-5.92,HWM5,8.14.19,M,19.0,FLD,no,2,normal
808,-9.95,HWM5,8.14.19,M,19.0,FLD,no,2,normal
809,-11.18,HWM5,8.14.19,M,19.0,FLD,no,2,normal
810,-6.81,HWM5,8.14.19,M,19.0,FLD,no,2,normal
811,-5.75,HWM5,8.14.19,M,19.0,FLD,no,2,normal
812,-2.0,HWM5,8.14.19,M,19.0,FLD,no,2,normal
813,-5.33,HWM5,8.14.19,M,19.0,FLD,no,2,normal
814,-19.15,HWM5,8.14.19,M,19.0,FLD,no,2,normal
815,-38.05,HWM5,8.14.19,M,19.0,FLD,no,2,normal
816,-8.76,HWM5,8.14.19,M,19.0,FLD,no,2,normal
817,4.87,HWM5,8.14.19,M,19.0,FLD,no,2,normal
818,4.04,HWM5,8.14.19,M,19.0,FLD,no,2,normal
819,4.11,HWM5,8.14.19,M,19.0,FLD,no,2,normal
820,4.14,HWM5,8.14.19,M,19.0,FLD,no,2,normal
