Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1012,-0.74,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1013,-0.96,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1014,-1.1,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1015,-1.26,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1016,-1.49,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1017,-1.77,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1018,-1.99,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1019,-2.11,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1020,-2.28,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1021,-6.54,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1022,-20.31,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1023,-43.77,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1024,-97.39,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1025,-65.56,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1026,-0.72,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1027,4.79,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1028,4.66,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1029,3.97,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1030,3.49,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1031,3.19,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1032,2.96,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1033,2.75,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
1034,2.59,HWM8,8.14.19,M,34.2,C57BL/6,no,2,normal
