Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1163,-1.94,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1164,-2.06,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1165,-2.01,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1166,-1.97,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1167,-2.02,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1168,-1.78,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1169,-1.54,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1170,-1.39,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1171,-1.26,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1172,-1.51,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1173,-1.62,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1174,-1.49,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1175,-1.37,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1176,-1.31,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1177,-1.24,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1178,-1.22,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1179,-1.86,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1180,-7.72,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1181,-25.25,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1182,-47.08,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1183,-84.4,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1184,-51.87,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1185,-1.95,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1186,1.44,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1187,1.03,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1188,0.84,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1189,0.46,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
1190,0.13,HWM10,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,30 deg
