Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
229,-1.13,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
230,-1.19,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
231,-1.26,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
232,-1.33,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
233,-1.68,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
234,-7.8,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
235,-18.84,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
236,-34.68,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
237,-58.74,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
238,-76.27,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
239,-86.53,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
240,-103.22,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
241,-68.95,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
242,-5.08,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
243,2.51,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
244,1.58,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
245,0.88,LVM2,11.7.19,M,31.8,C57BL/6,no,4,normal
