Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1215,2.24,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1216,2.17,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1217,1.98,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1218,1.72,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1219,1.59,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1220,1.57,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1221,1.34,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1222,1.25,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1223,1.24,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1224,0.88,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1225,0.53,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1226,0.34,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1227,-3.33,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1228,-10.78,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1229,-19.88,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1230,-39.34,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1231,-68.13,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1232,-42.82,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1233,-7.97,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1234,-3.14,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1235,-1.35,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1236,-0.61,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1237,-0.31,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1238,-0.1,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
