Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1191,-0.28,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1192,-1.0,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1193,-0.93,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1194,-0.74,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1195,-0.56,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1196,-0.44,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1197,-0.32,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1198,-0.18,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1199,-0.16,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1200,-0.17,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1201,-0.12,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1202,-0.25,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1203,-0.54,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1204,-2.66,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1205,-10.12,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1206,-17.21,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1207,-24.12,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1208,-21.17,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1209,-3.42,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1210,0.12,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1211,0.23,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1212,0.46,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1213,0.61,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1214,0.65,HWM11,8.15.19,M,21.3,FLD,no,1,30 deg
1215,2.24,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1216,2.17,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1217,1.98,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1218,1.72,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1219,1.59,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1220,1.57,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1221,1.34,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1222,1.25,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1223,1.24,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1224,0.88,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1225,0.53,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1226,0.34,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1227,-3.33,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1228,-10.78,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1229,-19.88,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1230,-39.34,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1231,-68.13,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1232,-42.82,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1233,-7.97,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1234,-3.14,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1235,-1.35,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1236,-0.61,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1237,-0.31,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1238,-0.1,HWM11,8.15.19,M,21.3,FLD,no,2,30 deg
1239,0.39,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1240,0.38,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1241,0.37,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1242,0.36,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1243,0.22,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1244,0.07,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1245,0.02,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1246,-0.13,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1247,-0.25,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1248,-0.24,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1249,-0.47,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1250,-1.28,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1251,-3.79,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1252,-9.29,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1253,-20.71,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1254,-34.79,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1255,-49.2,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1256,-19.44,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1257,-0.26,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1258,0.39,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1259,1.04,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1260,1.25,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
1261,1.09,HWM11,8.15.19,M,21.3,FLD,no,3,30 deg
