Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
306,,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
307,0.67,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
308,0.55,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
309,0.42,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
310,0.32,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
311,0.25,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
312,0.11,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
313,0.03,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
314,-0.66,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
315,-5.71,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
316,-16.95,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
317,-40.57,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
318,-64.87,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
319,-81.88,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
320,-60.91,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
321,-27.31,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
322,-1.96,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
323,3.21,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
324,2.67,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
325,2.25,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
326,1.97,LVM3,11.7.19,M,34.2,C57BL/6,no,1,normal
