Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
1516,1.24,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1517,0.88,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1518,0.58,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1519,0.39,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1520,0.26,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1521,0.06,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1522,-0.06,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1523,0.07,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1524,0.1,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1525,-0.1,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1526,-0.28,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1527,-0.39,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1528,-0.52,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1529,-0.61,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1530,-0.69,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1531,-1.04,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1532,-8.85,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1533,-19.15,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1534,-40.33,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1535,-78.1,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1536,-27.43,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1537,3.06,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1538,3.25,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1539,3.19,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1540,2.99,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1541,2.6,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1542,2.3,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
1543,2.16,HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,30 deg
