Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
327,1.25,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
328,1.09,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
329,0.89,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
330,0.74,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
331,0.59,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
332,0.1,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
333,-4.08,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
334,-13.85,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
335,-30.06,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
336,-56.25,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
337,-83.92,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
338,-58.52,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
339,-6.99,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
340,1.55,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
341,1.3,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
342,1.05,LVM3,11.7.19,M,34.2,C57BL/6,no,2,normal
