Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
698,0.46,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
699,0.49,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
700,0.45,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
701,0.47,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
702,0.21,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
703,0.02,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
704,0.07,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
705,0.11,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
706,0.06,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
707,-0.08,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
708,-0.28,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
709,-0.42,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
710,-0.54,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
711,-1.31,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
712,-1.45,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
713,-1.82,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
714,-18.44,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
715,-75.93,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
716,-72.61,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
717,-4.11,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
718,2.14,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
719,1.66,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
720,1.39,HWM4,8.14.19,M,35.9,C57BL/6,no,1,normal
