Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
671,0.27,HWM3,8.14.19,M,24.2,FLD,no,3,normal
672,0.16,HWM3,8.14.19,M,24.2,FLD,no,3,normal
673,0.03,HWM3,8.14.19,M,24.2,FLD,no,3,normal
674,-0.03,HWM3,8.14.19,M,24.2,FLD,no,3,normal
675,-0.1,HWM3,8.14.19,M,24.2,FLD,no,3,normal
676,-0.38,HWM3,8.14.19,M,24.2,FLD,no,3,normal
677,-0.51,HWM3,8.14.19,M,24.2,FLD,no,3,normal
678,-0.55,HWM3,8.14.19,M,24.2,FLD,no,3,normal
679,-0.74,HWM3,8.14.19,M,24.2,FLD,no,3,normal
680,-1.1,HWM3,8.14.19,M,24.2,FLD,no,3,normal
681,-4.86,HWM3,8.14.19,M,24.2,FLD,no,3,normal
682,-11.77,HWM3,8.14.19,M,24.2,FLD,no,3,normal
683,-13.19,HWM3,8.14.19,M,24.2,FLD,no,3,normal
684,-11.83,HWM3,8.14.19,M,24.2,FLD,no,3,normal
685,-10.95,HWM3,8.14.19,M,24.2,FLD,no,3,normal
686,-12.37,HWM3,8.14.19,M,24.2,FLD,no,3,normal
687,-12.59,HWM3,8.14.19,M,24.2,FLD,no,3,normal
688,-16.75,HWM3,8.14.19,M,24.2,FLD,no,3,normal
689,-20.46,HWM3,8.14.19,M,24.2,FLD,no,3,normal
690,-8.49,HWM3,8.14.19,M,24.2,FLD,no,3,normal
691,-1.52,HWM3,8.14.19,M,24.2,FLD,no,3,normal
692,-1.08,HWM3,8.14.19,M,24.2,FLD,no,3,normal
693,-0.46,HWM3,8.14.19,M,24.2,FLD,no,3,normal
694,-0.15,HWM3,8.14.19,M,24.2,FLD,no,3,normal
695,-0.23,HWM3,8.14.19,M,24.2,FLD,no,3,normal
696,-0.29,HWM3,8.14.19,M,24.2,FLD,no,3,normal
697,-0.33,HWM3,8.14.19,M,24.2,FLD,no,3,normal
