Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
35,5.88,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
36,5.83,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
37,5.74,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
38,5.62,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
39,4.25,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
40,-6.45,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
41,-8.47,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
42,-9.06,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
43,-26.06,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
44,-24.77,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
45,-17.13,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
46,-20.39,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
47,-24.42,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
48,-33.09,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
49,-44.51,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
50,-53.05,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
51,-60.29,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
52,-64.18,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
53,-71.15,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
54,-52.46,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
55,-8.7,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
56,-0.77,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
57,0.07,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
58,0.34,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
59,0.57,LVM1,11.7.19,M,28.7,C57BL/6,no,3,normal
