Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
553,-0.28,HWM2,8.14.19,M,21.2,FLD,no,1,normal
554,-0.47,HWM2,8.14.19,M,21.2,FLD,no,1,normal
555,-0.46,HWM2,8.14.19,M,21.2,FLD,no,1,normal
556,-0.31,HWM2,8.14.19,M,21.2,FLD,no,1,normal
557,-0.34,HWM2,8.14.19,M,21.2,FLD,no,1,normal
558,-0.43,HWM2,8.14.19,M,21.2,FLD,no,1,normal
559,-0.86,HWM2,8.14.19,M,21.2,FLD,no,1,normal
560,-1.48,HWM2,8.14.19,M,21.2,FLD,no,1,normal
561,-2.56,HWM2,8.14.19,M,21.2,FLD,no,1,normal
562,-3.34,HWM2,8.14.19,M,21.2,FLD,no,1,normal
563,-3.73,HWM2,8.14.19,M,21.2,FLD,no,1,normal
564,-4.07,HWM2,8.14.19,M,21.2,FLD,no,1,normal
565,-4.16,HWM2,8.14.19,M,21.2,FLD,no,1,normal
566,-4.77,HWM2,8.14.19,M,21.2,FLD,no,1,normal
567,-4.76,HWM2,8.14.19,M,21.2,FLD,no,1,normal
568,-15.19,HWM2,8.14.19,M,21.2,FLD,no,1,normal
569,-27.63,HWM2,8.14.19,M,21.2,FLD,no,1,normal
570,-38.83,HWM2,8.14.19,M,21.2,FLD,no,1,normal
571,-18.69,HWM2,8.14.19,M,21.2,FLD,no,1,normal
572,0.5,HWM2,8.14.19,M,21.2,FLD,no,1,normal
573,1.21,HWM2,8.14.19,M,21.2,FLD,no,1,normal
574,1.2,HWM2,8.14.19,M,21.2,FLD,no,1,normal
575,0.71,HWM2,8.14.19,M,21.2,FLD,no,1,normal
576,0.59,HWM2,8.14.19,M,21.2,FLD,no,1,normal
577,0.69,HWM2,8.14.19,M,21.2,FLD,no,2,normal
578,0.45,HWM2,8.14.19,M,21.2,FLD,no,2,normal
579,0.23,HWM2,8.14.19,M,21.2,FLD,no,2,normal
580,0.2,HWM2,8.14.19,M,21.2,FLD,no,2,normal
581,-0.05,HWM2,8.14.19,M,21.2,FLD,no,2,normal
582,-0.28,HWM2,8.14.19,M,21.2,FLD,no,2,normal
583,-0.24,HWM2,8.14.19,M,21.2,FLD,no,2,normal
584,-0.48,HWM2,8.14.19,M,21.2,FLD,no,2,normal
585,-0.71,HWM2,8.14.19,M,21.2,FLD,no,2,normal
586,-1.88,HWM2,8.14.19,M,21.2,FLD,no,2,normal
587,-4.67,HWM2,8.14.19,M,21.2,FLD,no,2,normal
588,-5.64,HWM2,8.14.19,M,21.2,FLD,no,2,normal
589,-10.91,HWM2,8.14.19,M,21.2,FLD,no,2,normal
590,-13.14,HWM2,8.14.19,M,21.2,FLD,no,2,normal
591,-15.99,HWM2,8.14.19,M,21.2,FLD,no,2,normal
592,-27.19,HWM2,8.14.19,M,21.2,FLD,no,2,normal
593,-22.25,HWM2,8.14.19,M,21.2,FLD,no,2,normal
594,-2.08,HWM2,8.14.19,M,21.2,FLD,no,2,normal
595,0.78,HWM2,8.14.19,M,21.2,FLD,no,2,normal
596,1.1,HWM2,8.14.19,M,21.2,FLD,no,2,normal
597,0.98,HWM2,8.14.19,M,21.2,FLD,no,2,normal
598,0.77,HWM2,8.14.19,M,21.2,FLD,no,2,normal
599,0.65,HWM2,8.14.19,M,21.2,FLD,no,2,normal
600,0.59,HWM2,8.14.19,M,21.2,FLD,no,2,normal
601,0.51,HWM2,8.14.19,M,21.2,FLD,no,2,normal
602,0.42,HWM2,8.14.19,M,21.2,FLD,no,3,normal
603,0.45,HWM2,8.14.19,M,21.2,FLD,no,3,normal
604,0.73,HWM2,8.14.19,M,21.2,FLD,no,3,normal
605,0.81,HWM2,8.14.19,M,21.2,FLD,no,3,normal
606,0.66,HWM2,8.14.19,M,21.2,FLD,no,3,normal
607,0.51,HWM2,8.14.19,M,21.2,FLD,no,3,normal
608,0.52,HWM2,8.14.19,M,21.2,FLD,no,3,normal
609,0.45,HWM2,8.14.19,M,21.2,FLD,no,3,normal
610,0.26,HWM2,8.14.19,M,21.2,FLD,no,3,normal
611,-0.12,HWM2,8.14.19,M,21.2,FLD,no,3,normal
612,-1.39,HWM2,8.14.19,M,21.2,FLD,no,3,normal
613,-2.5,HWM2,8.14.19,M,21.2,FLD,no,3,normal
614,-9.33,HWM2,8.14.19,M,21.2,FLD,no,3,normal
615,-34.18,HWM2,8.14.19,M,21.2,FLD,no,3,normal
616,-23.39,HWM2,8.14.19,M,21.2,FLD,no,3,normal
617,1.38,HWM2,8.14.19,M,21.2,FLD,no,3,normal
618,3.11,HWM2,8.14.19,M,21.2,FLD,no,3,normal
619,3.16,HWM2,8.14.19,M,21.2,FLD,no,3,normal
620,2.76,HWM2,8.14.19,M,21.2,FLD,no,3,normal
621,2.45,HWM2,8.14.19,M,21.2,FLD,no,3,normal
622,2.27,HWM2,8.14.19,M,21.2,FLD,no,3,normal
