Time,reading,Animal,Date,Sex,BW,Genotype,pain,trial,Housing
647,,HWM3,8.14.19,M,24.2,FLD,no,2,normal
648,1.66,HWM3,8.14.19,M,24.2,FLD,no,2,normal
649,1.38,HWM3,8.14.19,M,24.2,FLD,no,2,normal
650,1.29,HWM3,8.14.19,M,24.2,FLD,no,2,normal
651,1.15,HWM3,8.14.19,M,24.2,FLD,no,2,normal
652,0.93,HWM3,8.14.19,M,24.2,FLD,no,2,normal
653,1.02,HWM3,8.14.19,M,24.2,FLD,no,2,normal
654,1.05,HWM3,8.14.19,M,24.2,FLD,no,2,normal
655,1.01,HWM3,8.14.19,M,24.2,FLD,no,2,normal
656,0.89,HWM3,8.14.19,M,24.2,FLD,no,2,normal
657,0.64,HWM3,8.14.19,M,24.2,FLD,no,2,normal
658,0.42,HWM3,8.14.19,M,24.2,FLD,no,2,normal
659,1.31,HWM3,8.14.19,M,24.2,FLD,no,2,normal
660,6.89,HWM3,8.14.19,M,24.2,FLD,no,2,normal
661,1.35,HWM3,8.14.19,M,24.2,FLD,no,2,normal
662,-7.81,HWM3,8.14.19,M,24.2,FLD,no,2,normal
663,-15.02,HWM3,8.14.19,M,24.2,FLD,no,2,normal
664,-5.45,HWM3,8.14.19,M,24.2,FLD,no,2,normal
665,3.28,HWM3,8.14.19,M,24.2,FLD,no,2,normal
666,3.31,HWM3,8.14.19,M,24.2,FLD,no,2,normal
667,3.11,HWM3,8.14.19,M,24.2,FLD,no,2,normal
668,2.61,HWM3,8.14.19,M,24.2,FLD,no,2,normal
669,2.27,HWM3,8.14.19,M,24.2,FLD,no,2,normal
670,2.11,HWM3,8.14.19,M,24.2,FLD,no,2,normal
